DirectoryName (1)	Name	BaseName	CleanName	Has_Numbers				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_$.jpg	_$		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_$100.jpg	_$100		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_$12..jpg	_$12.		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_$12.jpg	_$12		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_$2.jpg	_$2		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_$_10.jpg	_$_10		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_1 (2).jpg	_1 (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_1.jpg	_1		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_10.jpg	_10		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_12.jpg	_12		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_15.jpg	_15		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_150.jpg	_150		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_1_L.jpg	_1_L		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_1_sha.jpg	_1_sha		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_309.jpg	_309		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_A.jpg	_A		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Alm.jpg	_Alm		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Also_.jpg	_Also_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_as_.jpg	_as_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_as_p.jpg	_as_p		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Au.jpg	_Au		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Aug.jpg	_Aug		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Ba.jpg	_Ba		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Be (2).jpg	_Be (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Be.jpg	_Be		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Br.jpg	_Br		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Co.jpg	_Co		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Com (2).jpg	_Com (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Com.jpg	_Com		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Da (2).jpg	_Da (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Da.jpg	_Da		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_for $.jpg	_for $		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_for.jpg	_for		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Fu (2).jpg	_Fu (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Fu.jpg	_Fu		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Ha (2).jpg	_Ha (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_ha.jpg	_ha		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_hi.jpg	_hi		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_his (2).jpg	_his (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_his (3).jpg	_his (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_his.jpg	_his		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_his_ (2).jpg	_his_ (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_his_.jpg	_his_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Isr.jpg	_Isr		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Ja (2).jpg	_Ja (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Ja.jpg	_Ja		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_jose.jpg	_jose		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_la.jpg	_la		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_lan (2).jpg	_lan (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_lan.jpg	_lan		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_le (2).jpg	_le (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Le.jpg	_Le		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_lela.jpg	_lela		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_M.jpg	_M		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Ma.jpg	_Ma		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Mo (2).jpg	_Mo (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Mo.jpg	_Mo		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_N.H.jpg	_N.H		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_N._c.jpg	_N._c		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Na.jpg	_Na		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Nob.jpg	_Nob		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_of.jpg	_of		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_of_ (2).jpg	_of_ (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_of_ (3).jpg	_of_ (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_of_ (4).jpg	_of_ (4)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_of_ (5).jpg	_of_ (5)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_of_ (6).jpg	_of_ (6)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_of_ (7).jpg	_of_ (7)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_of_.jpg	_of_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_of_D.jpg	_of_D		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_of_t.jpg	_of_t		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Pet.jpg	_Pet		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_pr_ (2).jpg	_pr_ (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_pr_.jpg	_pr_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Re.jpg	_Re		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_rece.jpg	_rece		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_shar.jpg	_shar		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_tith (2).jpg	_tith (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_tith (3).jpg	_tith (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_tith (4).jpg	_tith (4)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_tith.jpg	_tith		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_Y.jpg	_Y		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_You (2).jpg	_You (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\104 - enlarged, rotated	_You.jpg	_You		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	,_an.jpg	,_an		0				,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	._I_.jpg	._I_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ade.jpg	ade		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	affec.jpg	affec		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	aged.jpg	aged		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ain.jpg	ain		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	an.jpg	an		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	and (2).jpg	and (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	and.jpg	and		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	appe.jpg	appe		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	are (2).jpg	are (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	are.jpg	are		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	are_.jpg	are_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	artr.jpg	artr		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	as_t.jpg	as_t		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ath.jpg	ath		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	athe.jpg	athe		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	atio.jpg	atio		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	att.jpg	att		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	atte.jpg	atte		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	Aug.jpg	Aug		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	Augu (2).jpg	Augu (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	Augu.jpg	Augu		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ay_2.jpg	ay_2		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	bedi.jpg	bedi		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	beg.jpg	beg		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	beg_ (2).jpg	beg_ (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	beg_ (3).jpg	beg_ (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	beg_.jpg	beg_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	bu.jpg	bu		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	cent.jpg	cent		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	chi (2).jpg	chi (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	chi (3).jpg	chi (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	chi.jpg	chi		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ching.jpg	ching		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ctfu.jpg	ctfu		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ction.jpg	ction		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	day_.jpg	day_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	de.jpg	de		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	dea.jpg	dea		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	de_.jpg	de_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	dien.jpg	dien		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	dra.jpg	dra		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	dren (2).jpg	dren (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	dren (3).jpg	dren (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	dren.jpg	dren		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	d_ (2).jpg	d_ (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	d_.jpg	d_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	d_b (2).jpg	d_b (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	d_b.jpg	d_b		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	E (2).jpg	E (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	e,.jpg	e,		0				
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	e,_a.jpg	e,_a		0				,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	E.jpg	E		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	eal (2).jpg	eal (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	eal.jpg	eal		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	eart.jpg	eart		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	eath.jpg	eath		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ectf.jpg	ectf		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	edie.jpg	edie		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ed_.jpg	ed_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	eein.jpg	eein		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	efo_c.jpg	efo_c		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	efs_c.jpg	efs_c		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	eg_y (2).jpg	eg_y (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	eg_y (3).jpg	eg_y (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	eg_y (4).jpg	eg_y (4)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	eg_y.jpg	eg_y		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	eing.jpg	eing		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	elpl.jpg	elpl		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	elple.jpg	elple		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	Em.jpg	Em		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	en.jpg	en		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ench.jpg	ench		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ene.jpg	ene		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ent.jpg	ent		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	erat.jpg	erat		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	er_ (2).jpg	er_ (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	er_.jpg	er_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	esp.jpg	esp		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	e_.jpg	e_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	e_h.jpg	e_h		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	e_li.jpg	e_li		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	e_m.jpg	e_m		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	e_r.jpg	e_r		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	e_th.jpg	e_th		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	Fat.jpg	Fat		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	fect.jpg	fect		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	gai.jpg	gai		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ged.jpg	ged		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	gen.jpg	gen		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	gh_.jpg	gh_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	gust.jpg	gust		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	g_g.jpg	g_g		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	g_s.jpg	g_s		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	g_yo.jpg	g_yo		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	h..jpg	h.		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	hea.jpg	hea		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	heir.jpg	heir		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	hel (2).jpg	hel (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	hel.jpg	hel		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	help (2).jpg	help (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	help.jpg	help		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	her.jpg	her		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	he_.jpg	he_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	he_t.jpg	he_t		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	hil (2).jpg	hil (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	hil (3).jpg	hil (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	hil.jpg	hil		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	hild (2).jpg	hild (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	hild.jpg	hild		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ht_.jpg	ht_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	h_h.jpg	h_h		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ight.jpg	ight		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ild.jpg	ild		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ildre.jpg	ildre		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	in (2).jpg	in (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	in.jpg	in		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ing (2).jpg	ing (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ing.jpg	ing		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ing_.jpg	ing_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	inn.jpg	inn		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	in_s.jpg	in_s		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ion.jpg	ion		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ions.jpg	ions		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ir.jpg	ir		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ison.jpg	ison		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ith..jpg	ith.		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ith.jpg	ith		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	I_.jpg	I_		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	I_a.jpg	I_a		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	I_ap.jpg	I_ap		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	I_b (2).jpg	I_b (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	I_b.jpg	I_b		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ldre (2).jpg	ldre (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ldre.jpg	ldre		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	lefo.jpg	lefo		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	lefs.jpg	lefs		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	lig.jpg	lig		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ligh.jpg	ligh		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	lly.jpg	lly		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ly_d.jpg	ly_d		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ly_y.jpg	ly_y		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	l_to.jpg	l_to		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	m.jpg	m		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ma (2).jpg	ma (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ma (3).jpg	ma (3)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	ma.jpg	ma		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	mat.jpg	mat		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	me.jpg	me		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	mit.jpg	mit		0				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	my (2).jpg	my (2)		1				,,,,,
C:\Users\grant\Repos\Cursive-OCR-for-Geneology\dataset\178	my (3).jpg	my (3)		1				,,,,,
